"id_accidente","tipo_vehiculo_limpio"
35966,"MOTOCICLETA"
35967,"CAMIONETA_PASAJEROS"
35967,"AUTOMOVIL"
35968,"AUTOMOVIL"
35969,"AUTOMOVIL"
35970,"AUTOMOVIL"
35971,"AUTOMOVIL"
35972,"MOTOCICLETA"
35972,"AUTOMOVIL"
35973,"CAMIONETA_PASAJEROS"
35974,"CAMIONETA_PASAJEROS"
35974,"AUTOMOVIL"
35975,"CAMION_PASAJEROS"
35975,"AUTOMOVIL"
35976,"AUTOMOVIL"
35976,"CAMIONETA_CARGA"
35977,"AUTOMOVIL"
35977,"CAMION_CARGA"
35978,"CAMIONETA_PASAJEROS"
35979,"CAMIONETA_PASAJEROS"
35979,"AUTOMOVIL"
35980,"AUTOMOVIL"
35981,"CAMIONETA_PASAJEROS"
35981,"AUTOMOVIL"
35982,"MOTOCICLETA"
35982,"AUTOMOVIL"
35983,"CAMIONETA CARGA"
35984,"CAMIONETA_PASAJEROS"
35985,"CAMIONETA CARGA"
35985,"AUTOMOVIL"
35986,"AUTOMOVIL"
35987,"AUTOMOVIL"
35987,"MOTOCICLETA"
35988,"AUTOMOVIL"
35989,"MOTOCICLETA"
35990,"CAMIONETA_PASAJEROS"
35991,"CAMIONETA_PASAJEROS"
35992,"CAMION_CARGA"
35992,"AUTOMOVIL"
35993,"CAMIONETA_CARGA"
35993,"CAMIONETA_PASAJEROS"
35994,"CAMION_CARGA"
35994,"AUTOMOVIL"
35995,"AUTOMOVIL"
35996,"AUTOMOVIL"
35997,"AUTOMOVIL"
35998,"CAMIONETA_PASAJEROS"
35999,"MOTOCICLETA"
35999,"AUTOMOVIL"
36000,"AUTOMOVIL"
36001,"AUTOMOVIL"
36002,"AUTOMOVIL"
36003,"AUTOMOVIL"
36004,"AUTOMOVIL"
36005,"AUTOMOVIL"
36006,"CAMIONETA_CARGA"
36007,"AUTOMOVIL"
36007,"SIN_DATOS"
36008,"MOTOCICLETA"
36008,"CAMIONETA_PASAJEROS"
36009,"AUTOMOVIL"
36009,"CAMIONETA_PASAJEROS"
36010,"AUTOMOVIL"
36011,"AUTOMOVIL"
36012,"CAMION_CARGA"
36012,"AUTOMOVIL"
36013,"AUTOMOVIL"
36014,"CAMIONETA_CARGA"
36015,"AUTOMOVIL"
36015,"MOTOCICLETA"
36016,"AUTOMOVIL"
36017,"AUTOMOVIL"
36018,"CAMION_PASAJEROS"
36018,"AUTOMOVIL"
36019,"CAMION_PASAJEROS"
36019,"AUTOMOVIL"
36020,"MOTOCICLETA"
36020,"AUTOMOVIL"
36021,"CAMIONETA CARGA"
36021,"AUTOMOVIL"
36022,"CAMIONETA_PASAJEROS"
36023,"AUTOMOVIL"
36024,"AUTOMOVIL"
36025,"SIN_DATOS"
36026,"CAMIONETA CARGA"
36027,"AUTOMOVIL"
36028,"CAMIONETA CARGA"
36029,"MOTOCICLETA"
36029,"CAMIONETA_PASAJEROS"
36030,"MOTOCICLETA"
36031,"AUTOMOVIL"
36032,"OTRO"
36033,"CAMION_CARGA"
36033,"AUTOMOVIL"
36034,"AUTOMOVIL"
36035,"AUTOMOVIL"
36036,"CAMIONETA_PASAJEROS"
36036,"AUTOMOVIL"
36037,"CAMIONETA_PASAJEROS"
36037,"AUTOMOVIL"
36038,"CAMIONETA CARGA"
36039,"AUTOMOVIL"
36039,"CAMIONETA_PASAJEROS"
36040,"CAMION_CARGA"
36040,"AUTOMOVIL"
36041,"CAMION_PASAJEROS"
36041,"CAMIONETA_PASAJEROS"
36042,"MOTOCICLETA"
36043,"AUTOMOVIL"
36044,"CAMIONETA_PASAJEROS"
36045,"AUTOMOVIL"
36046,"AUTOMOVIL"
36046,"MOTOCICLETA"
36047,"AUTOMOVIL"
36048,"AUTOMOVIL"
36049,"AUTOMOVIL"
36050,"MOTOCICLETA"
36050,"CAMIONETA_PASAJEROS"
36051,"MOTOCICLETA"
36052,"AUTOMOVIL"
36052,"CAMIONETA CARGA"
36053,"AUTOMOVIL"
36053,"CAMIONETA_PASAJEROS"
36054,"AUTOMOVIL"
36055,"MOTOCICLETA"
36055,"AUTOMOVIL"
36056,"AUTOMOVIL"
36057,"MOTOCICLETA"
36058,"AUTOMOVIL"
36059,"AUTOMOVIL"
36060,"AUTOMOVIL"
36061,"AUTOMOVIL"
36062,"AUTOMOVIL"
36062,"MOTOCICLETA"
36063,"CAMIONETA CARGA"
36064,"AUTOMOVIL"
36065,"AUTOMOVIL"
36065,"CAMIONETA_CARGA"
36066,"AUTOMOVIL"
36067,"AUTOMOVIL"
36068,"AUTOMOVIL"
36069,"AUTOMOVIL"
36070,"AUTOMOVIL"
36071,"AUTOMOVIL"
36072,"AUTOMOVIL"
36073,"MOTOCICLETA"
36073,"AUTOMOVIL"
36074,"CAMIONETA_CARGA"
36074,"AUTOMOVIL"
36075,"CAMIONETA_CARGA"
36075,"AUTOMOVIL"
36076,"AUTOMOVIL"
36077,"AUTOMOVIL"
36078,"CAMIONETA_CARGA"
36078,"CAMIONETA_PASAJEROS"
36079,"CAMIONETA_CARGA"
36079,"CAMIONETA_PASAJEROS"
36080,"CAMIONETA_PASAJEROS"
36080,"AUTOMOVIL"
36081,"AUTOMOVIL"
36081,"MOTOCICLETA"
36082,"CAMIONETA_CARGA"
36082,"CAMIONETA_PASAJEROS"
36083,"BICICLETA"
36083,"AUTOMOVIL"
36084,"CAMIONETA_CARGA"
36084,"CAMIONETA_PASAJEROS"
36085,"AUTOMOVIL"
36086,"CAMION_CARGA"
36087,"CAMION_PASAJEROS"
36087,"AUTOMOVIL"
36088,"AUTOMOVIL"
36089,"CAMIONETA CARGA"
36090,"CAMION_CARGA"
36090,"AUTOMOVIL"
36091,"AUTOMOVIL"
36092,"MOTOCICLETA"
36092,"AUTOMOVIL"
36093,"SIN_DATOS"
36094,"CAMIONETA_CARGA"
36094,"AUTOMOVIL"
36095,"TRACTOR"
36095,"AUTOMOVIL"
36096,"MOTOCICLETA"
36097,"CAMIONETA_PASAJEROS"
36097,"AUTOMOVIL"
36098,"CAMION_CARGA"
36098,"CAMIONETA_PASAJEROS"
36099,"CAMIONETA CARGA"
36100,"AUTOMOVIL"
36101,"CAMION_CARGA"
36101,"AUTOMOVIL"
36102,"AUTOMOVIL"
36103,"AUTOMOVIL"
36104,"CAMIONETA CARGA"
36105,"AUTOMOVIL"
36106,"AUTOMOVIL"
36107,"CAMIONETA_PASAJEROS"
36108,"AUTOMOVIL"
36109,"AUTOMOVIL"
36110,"CAMION_PASAJEROS"
36110,"CAMIONETA_PASAJEROS"
36111,"TRACTOR"
36111,"CAMIONETA_PASAJEROS"
36112,"AUTOMOVIL"
36112,"MOTOCICLETA"
36113,"AUTOMOVIL"
36113,"CAMIONETA_PASAJEROS"
36114,"TRACTOR"
36114,"CAMIONETA_CARGA"
36115,"AUTOMOVIL"
36115,"MOTOCICLETA"
36116,"AUTOMOVIL"
36116,"CAMIONETA_CARGA"
36117,"AUTOMOVIL"
36117,"CAMIONETA_PASAJEROS"
36118,"AUTOMOVIL"
36119,"AUTOMOVIL"
36119,"CAMIONETA_PASAJEROS"
36120,"AUTOMOVIL"
36121,"CAMIONETA_PASAJEROS"
36121,"AUTOMOVIL"
36122,"CAMIONETA CARGA"
36123,"CAMIONETA_CARGA"
36123,"CAMIONETA_PASAJEROS"
36124,"AUTOMOVIL"
36124,"MOTOCICLETA"
36125,"AUTOMOVIL"
36126,"CAMIONETA CARGA"
36126,"AUTOMOVIL"
36127,"CAMIONETA CARGA"
36127,"CAMIONETA_PASAJEROS"
36128,"MOTOCICLETA"
36129,"CAMIONETA_CARGA"
36129,"AUTOMOVIL"
36130,"AUTOMOVIL"
36131,"CAMIONETA_PASAJEROS"
36131,"AUTOMOVIL"
36132,"MOTOCICLETA"
36132,"AUTOMOVIL"
36133,"AUTOMOVIL"
36134,"AUTOMOVIL"
36135,"SIN_DATOS"
36136,"AUTOMOVIL"
36137,"AUTOMOVIL"
36138,"AUTOMOVIL"
36139,"AUTOMOVIL"
36140,"AUTOMOVIL"
36141,"AUTOMOVIL"
36142,"AUTOMOVIL"
36143,"MOTOCICLETA"
36144,"CAMIONETA_CARGA"
36145,"AUTOMOVIL"
36145,"CAMIONETA_CARGA"
36146,"CAMIONETA CARGA"
36146,"AUTOMOVIL"
36147,"CAMIONETA_PASAJEROS"
36147,"AUTOMOVIL"
36148,"CAMIONETA_PASAJEROS"
36148,"AUTOMOVIL"
36149,"AUTOMOVIL"
36149,"CAMIONETA_PASAJEROS"
36150,"AUTOMOVIL"
36151,"CAMIONETA_CARGA"
36151,"AUTOMOVIL"
36152,"CAMIONETA_CARGA"
36152,"AUTOMOVIL"
36153,"AUTOMOVIL"
36153,"SIN_DATOS"
36154,"CAMIONETA_CARGA"
36155,"AUTOMOVIL"
36155,"CAMIONETA_CARGA"
36156,"AUTOMOVIL"
36157,"CAMIONETA_PASAJEROS"
36157,"AUTOMOVIL"
36158,"CAMIONETA_CARGA"
36158,"CAMIONETA_PASAJEROS"
36159,"AUTOMOVIL"
36160,"CAMIONETA_PASAJEROS"
36160,"AUTOMOVIL"
36161,"AUTOMOVIL"
36161,"CAMIONETA_CARGA"
36162,"CAMIONETA CARGA"
36162,"MOTOCICLETA"
36163,"CAMIONETA CARGA"
36163,"MOTOCICLETA"
36164,"AUTOMOVIL"
36165,"MOTOCICLETA"
36166,"MOTOCICLETA"
36166,"AUTOMOVIL"
36167,"CAMIONETA_PASAJEROS"
36168,"CAMIONETA_PASAJEROS"
36168,"AUTOMOVIL"
36169,"MOTOCICLETA"
36169,"AUTOMOVIL"
36170,"AUTOMOVIL"
36171,"MOTOCICLETA"
36171,"AUTOMOVIL"
36172,"CAMION_PASAJEROS"
36173,"SIN_DATOS"
36174,"CAMIONETA CARGA"
36174,"AUTOMOVIL"
36175,"AUTOMOVIL"
36175,"CAMIONETA_PASAJEROS"
36176,"CAMIONETA CARGA"
36176,"AUTOMOVIL"
36177,"AUTOMOVIL"
36178,"AUTOMOVIL"
36179,"CAMION_CARGA"
36179,"AUTOMOVIL"
36180,"AUTOMOVIL"
36181,"CAMIONETA_CARGA"
36181,"AUTOMOVIL"
36182,"CAMIONETA_PASAJEROS"
36182,"MOTOCICLETA"
36183,"CAMION_CARGA"
36183,"AUTOMOVIL"
36184,"CAMIONETA_PASAJEROS"
36185,"CAMIONETA CARGA"
36186,"MOTOCICLETA"
36186,"CAMIONETA CARGA"
36187,"CAMION_CARGA"
36187,"AUTOMOVIL"
36188,"CAMIONETA_PASAJEROS"
36188,"AUTOMOVIL"
36189,"AUTOMOVIL"
36190,"CAMION_CARGA"
36190,"AUTOMOVIL"
36191,"AUTOMOVIL"
36191,"CAMIONETA_PASAJEROS"
36192,"TRACTOR"
36192,"AUTOMOVIL"
36193,"AUTOMOVIL"
36193,"CAMIONETA_CARGA"
36194,"CAMIONETA CARGA"
36195,"AUTOMOVIL"
36196,"CAMIONETA CARGA"
36196,"AUTOMOVIL"
36197,"CAMIONETA_PASAJEROS"
36197,"AUTOMOVIL"
36198,"AUTOMOVIL"
36199,"CAMION_PASAJEROS"
36200,"AUTOMOVIL"
36201,"CAMIONETA_PASAJEROS"
36201,"AUTOMOVIL"
36202,"AUTOMOVIL"
36203,"CAMIONETA CARGA"
36204,"AUTOMOVIL"
36205,"AUTOMOVIL"
36206,"CAMION_CARGA"
36206,"AUTOMOVIL"
36207,"AUTOMOVIL"
36208,"AUTOMOVIL"
36209,"AUTOMOVIL"
36210,"CAMIONETA_PASAJEROS"
36211,"CAMION_CARGA"
36211,"AUTOMOVIL"
36212,"CAMIONETA_CARGA"
36213,"CAMIONETA CARGA"
36214,"AUTOMOVIL"
36215,"AUTOMOVIL"
36216,"OTRO"
36217,"AUTOMOVIL"
36218,"AUTOMOVIL"
36219,"CAMIONETA CARGA"
36219,"MOTOCICLETA"
36220,"AUTOMOVIL"
36221,"AUTOMOVIL"
36222,"AUTOMOVIL"
36223,"AUTOMOVIL"
36223,"CAMIONETA CARGA"
36224,"AUTOMOVIL"
36224,"CAMIONETA_PASAJEROS"
36225,"MOTOCICLETA"
36225,"AUTOMOVIL"
36226,"MOTOCICLETA"
36227,"MOTOCICLETA"
36227,"CAMIONETA_PASAJEROS"
36228,"AUTOMOVIL"
36229,"AUTOMOVIL"
36230,"AUTOMOVIL"
36230,"CAMION_CARGA"
36231,"CAMIONETA_PASAJEROS"
36231,"AUTOMOVIL"
36232,"MOTOCICLETA"
36232,"CAMIONETA_PASAJEROS"
36233,"AUTOMOVIL"
36234,"MOTOCICLETA"
36235,"AUTOMOVIL"
36236,"CAMION_CARGA"
36237,"AUTOMOVIL"
36238,"AUTOMOVIL"
36239,"SIN_DATOS"
36240,"CAMIONETA_PASAJEROS"
36240,"AUTOMOVIL"
36241,"CAMIONETA_PASAJEROS"
36241,"AUTOMOVIL"
36242,"CAMIONETA_PASAJEROS"
36242,"MOTOCICLETA"
36243,"CAMION_PASAJEROS"
36243,"AUTOMOVIL"
36244,"AUTOMOVIL"
36245,"CAMIONETA_PASAJEROS"
36245,"AUTOMOVIL"
36245,"OTRO"
36246,"CAMIONETA_PASAJEROS"
36246,"AUTOMOVIL"
36247,"AUTOMOVIL"
36248,"AUTOMOVIL"
36249,"AUTOMOVIL"
36249,"OTRO"
36250,"AUTOMOVIL"
36251,"AUTOMOVIL"
36252,"AUTOMOVIL"
36253,"AUTOMOVIL"
36254,"AUTOMOVIL"
36255,"AUTOMOVIL"
36256,"MOTOCICLETA"
36257,"AUTOMOVIL"
36258,"AUTOMOVIL"
36258,"CAMIONETA_PASAJEROS"
36259,"CAMION_PASAJEROS"
36259,"AUTOMOVIL"
36260,"AUTOMOVIL"
36261,"AUTOMOVIL"
36262,"SIN_DATOS"
36263,"MOTOCICLETA"
36263,"AUTOMOVIL"
36264,"CAMIONETA_PASAJEROS"
36264,"AUTOMOVIL"
36265,"AUTOMOVIL"
36266,"AUTOMOVIL"
36267,"AUTOMOVIL"
36268,"AUTOMOVIL"
36269,"CAMIONETA CARGA"
36269,"AUTOMOVIL"
36270,"CAMIONETA CARGA"
36270,"MOTOCICLETA"
36271,"AUTOMOVIL"
36272,"AUTOMOVIL"
36273,"AUTOMOVIL"
36274,"MOTOCICLETA"
36275,"AUTOMOVIL"
36275,"MOTOCICLETA"
36276,"CAMION_CARGA"
36276,"AUTOMOVIL"
36276,"CAMIONETA CARGA"
36276,"CAMIONETA_PASAJEROS"
36277,"CAMIONETA_PASAJEROS"
36277,"AUTOMOVIL"
36278,"AUTOMOVIL"
36279,"AUTOMOVIL"
36280,"MOTOCICLETA"
36280,"AUTOMOVIL"
36281,"AUTOMOVIL"
36282,"CAMIONETA_CARGA"
36282,"AUTOMOVIL"
36283,"CAMIONETA_CARGA"
36283,"AUTOMOVIL"
36284,"MOTOCICLETA"
36285,"MOTOCICLETA"
36285,"AUTOMOVIL"
36286,"CAMION_CARGA"
36286,"AUTOMOVIL"
36287,"AUTOMOVIL"
36287,"MOTOCICLETA"
36288,"AUTOMOVIL"
36289,"TRACTOR"
36289,"CAMIONETA CARGA"
36290,"SIN_DATOS"
36290,"CAMION_CARGA"
36291,"MOTOCICLETA"
36291,"AUTOMOVIL"
36292,"AUTOMOVIL"
36292,"SIN_DATOS"
36293,"CAMION_CARGA"
36293,"AUTOMOVIL"
36294,"AUTOMOVIL"
36294,"SIN_DATOS"
36295,"AUTOMOVIL"
36296,"AUTOMOVIL"
36296,"CAMIONETA_PASAJEROS"
36297,"MOTOCICLETA"
36298,"AUTOMOVIL"
36299,"CAMIONETA_PASAJEROS"
36299,"AUTOMOVIL"
36300,"AUTOMOVIL"
36300,"CAMIONETA_CARGA"
36301,"CAMIONETA CARGA"
36302,"CAMION_PASAJEROS"
36302,"AUTOMOVIL"
36303,"AUTOMOVIL"
36304,"AUTOMOVIL"
36305,"AUTOMOVIL"
36306,"MOTOCICLETA"
36306,"AUTOMOVIL"
36306,"CAMIONETA CARGA"
36307,"MOTOCICLETA"
36307,"AUTOMOVIL"
36308,"AUTOMOVIL"
36309,"MOTOCICLETA"
36309,"AUTOMOVIL"
36310,"AUTOMOVIL"
36311,"AUTOMOVIL"
36312,"AUTOMOVIL"
36313,"AUTOMOVIL"
36313,"BICICLETA"
36314,"AUTOMOVIL"
36315,"AUTOMOVIL"
36316,"AUTOMOVIL"
36317,"AUTOMOVIL"
36318,"AUTOMOVIL"
36319,"CAMIONETA CARGA"
36319,"AUTOMOVIL"
36320,"CAMION_PASAJEROS"
36320,"AUTOMOVIL"
36321,"CAMIONETA CARGA"
36322,"AUTOMOVIL"
36322,"CAMIONETA_PASAJEROS"
36323,"CAMION_PASAJEROS"
36323,"MOTOCICLETA"
36324,"SIN_DATOS"
36324,"CAMIONETA_PASAJEROS"
36325,"CAMIONETA_PASAJEROS"
36326,"MOTOCICLETA"
36326,"CAMIONETA_CARGA"
36327,"CAMION_CARGA"
36327,"AUTOMOVIL"
36328,"MOTOCICLETA"
36328,"CAMIONETA_CARGA"
36329,"MOTOCICLETA"
36329,"CAMIONETA_CARGA"
36330,"AUTOMOVIL"
36330,"MOTOCICLETA"
36331,"CAMIONETA_PASAJEROS"
36331,"AUTOMOVIL"
36332,"CAMIONETA CARGA"
36333,"CAMIONETA_CARGA"
36333,"CAMIONETA_PASAJEROS"
36334,"CAMIONETA_CARGA"
36334,"CAMIONETA_PASAJEROS"
36335,"MOTOCICLETA"
36335,"AUTOMOVIL"
36336,"MOTOCICLETA"
36336,"CAMIONETA_PASAJEROS"
36337,"AUTOMOVIL"
36337,"CAMIONETA_PASAJEROS"
36338,"CAMIONETA_PASAJEROS"
36339,"AUTOMOVIL"
36340,"AUTOMOVIL"
36340,"MOTOCICLETA"
36341,"SIN_DATOS"
36342,"AUTOMOVIL"
36343,"CAMIONETA_PASAJEROS"
36343,"AUTOMOVIL"
36344,"AUTOMOVIL"
36345,"MOTOCICLETA"
36345,"AUTOMOVIL"
36346,"AUTOMOVIL"
36347,"AUTOMOVIL"
36347,"CAMIONETA_PASAJEROS"
36348,"SIN_DATOS"
36349,"CAMIONETA CARGA"
36350,"CAMION_CARGA"
36350,"AUTOMOVIL"
36351,"TRACTOR"
36351,"OTRO"
36352,"CAMIONETA_PASAJEROS"
36353,"CAMIONETA_PASAJEROS"
36354,"AUTOMOVIL"
36354,"TRACTOR"
36355,"TRACTOR"
36355,"AUTOMOVIL"
36356,"AUTOMOVIL"
36357,"AUTOMOVIL"
36357,"MOTOCICLETA"
36358,"AUTOMOVIL"
36358,"CAMIONETA_PASAJEROS"
36359,"AUTOMOVIL"
36359,"CAMIONETA_CARGA"
36360,"SIN_DATOS"
36361,"AUTOMOVIL"
36361,"CAMIONETA CARGA"
36362,"AUTOMOVIL"
36363,"CAMIONETA_PASAJEROS"
36363,"MOTOCICLETA"
36364,"AUTOMOVIL"
36365,"CAMIONETA_PASAJEROS"
36365,"AUTOMOVIL"
36366,"CAMION_CARGA"
36366,"AUTOMOVIL"
36367,"AUTOMOVIL"
36368,"AUTOMOVIL"
36369,"CAMIONETA_CARGA"
36370,"TRACTOR"
36370,"AUTOMOVIL"
36371,"CAMION_CARGA"
36371,"AUTOMOVIL"
36372,"MOTOCICLETA"
36372,"AUTOMOVIL"
36373,"AUTOMOVIL"
36373,"CAMIONETA_PASAJEROS"
36374,"CAMION_CARGA"
36374,"AUTOMOVIL"
36375,"CAMION_PASAJEROS"
36376,"CAMIONETA_CARGA"
36376,"AUTOMOVIL"
36377,"AUTOMOVIL"
36377,"CAMION_CARGA"
36378,"AUTOMOVIL"
36379,"SIN_DATOS"
36379,"MOTOCICLETA"
36380,"AUTOMOVIL"
36380,"CAMIONETA_PASAJEROS"
36381,"CAMIONETA CARGA"
36382,"CAMION_CARGA"
36383,"CAMIONETA CARGA"
36383,"CAMIONETA_PASAJEROS"
36384,"AUTOMOVIL"
36384,"CAMIONETA_PASAJEROS"
36385,"AUTOMOVIL"
36386,"CAMION_CARGA"
36386,"AUTOMOVIL"
36387,"AUTOMOVIL"
36387,"CAMION_PASAJEROS"
36388,"AUTOMOVIL"
36389,"AUTOMOVIL"
36390,"AUTOMOVIL"
36391,"AUTOMOVIL"
36392,"AUTOMOVIL"
36393,"CAMIONETA CARGA"
36393,"AUTOMOVIL"
36394,"AUTOMOVIL"
36395,"AUTOMOVIL"
36396,"CAMIONETA CARGA"
36396,"CAMION_PASAJEROS"
36397,"AUTOMOVIL"
36398,"AUTOMOVIL"
36399,"AUTOMOVIL"
36400,"CAMION_PASAJEROS"
36400,"MOTOCICLETA"
36401,"CAMION_CARGA"
36401,"TRACTOR"
36402,"SIN_DATOS"
36403,"CAMIONETA CARGA"
36404,"AUTOMOVIL"
36405,"AUTOMOVIL"
36406,"MOTOCICLETA"
36406,"AUTOMOVIL"
36407,"AUTOMOVIL"
36408,"CAMIONETA CARGA"
36408,"AUTOMOVIL"
36409,"CAMION_CARGA"
36410,"CAMION_CARGA"
36410,"OTRO"
36411,"AUTOMOVIL"
36411,"MOTOCICLETA"
36412,"AUTOMOVIL"
36412,"MOTOCICLETA"
36413,"AUTOMOVIL"
36413,"CAMIONETA CARGA"
36414,"TRACTOR"
36414,"CAMIONETA CARGA"
36415,"SIN_DATOS"
36416,"SIN_DATOS"
36417,"CAMION_CARGA"
36418,"AUTOMOVIL"
36419,"AUTOMOVIL"
36420,"AUTOMOVIL"
36421,"CAMIONETA_CARGA"
36421,"AUTOMOVIL"
36422,"AUTOMOVIL"
36422,"CAMION_CARGA"
36423,"CAMIONETA_PASAJEROS"
36423,"MOTOCICLETA"
36424,"AUTOMOVIL"
36424,"MOTOCICLETA"
36425,"CAMIONETA_CARGA"
36426,"AUTOMOVIL"
36426,"CAMIONETA_CARGA"
36427,"CAMIONETA CARGA"
36427,"AUTOMOVIL"
36428,"CAMIONETA CARGA"
36428,"AUTOMOVIL"
36429,"CAMIONETA_PASAJEROS"
36429,"MOTOCICLETA"
36430,"MOTOCICLETA"
36431,"CAMIONETA_CARGA"
36432,"CAMIONETA_PASAJEROS"
36433,"CAMIONETA_PASAJEROS"
36433,"CAMIONETA CARGA"
36434,"CAMIONETA_PASAJEROS"
36435,"CAMIONETA CARGA"
36436,"AUTOMOVIL"
36437,"AUTOMOVIL"
36438,"AUTOMOVIL"
36439,"SIN_DATOS"
36440,"AUTOMOVIL"
36441,"AUTOMOVIL"
36441,"CAMIONETA_PASAJEROS"
36442,"AUTOMOVIL"
36442,"CAMIONETA_PASAJEROS"
36443,"MOTOCICLETA"
36443,"AUTOMOVIL"
36444,"AUTOMOVIL"
36444,"MOTOCICLETA"
36445,"MOTOCICLETA"
36446,"AUTOMOVIL"
36447,"AUTOMOVIL"
36447,"SIN_DATOS"
36448,"SIN_DATOS"
36449,"AUTOMOVIL"
36450,"AUTOMOVIL"
36450,"SIN_DATOS"
36451,"AUTOMOVIL"
36452,"AUTOMOVIL"
36453,"CAMIONETA_PASAJEROS"
36454,"CAMION_PASAJEROS"
36454,"AUTOMOVIL"
36455,"AUTOMOVIL"
36456,"CAMION_CARGA"
36456,"AUTOMOVIL"
36457,"AUTOMOVIL"
36457,"CAMIONETA_CARGA"
36458,"CAMION_PASAJEROS"
36458,"AUTOMOVIL"
36459,"CAMIONETA_PASAJEROS"
36459,"AUTOMOVIL"
36460,"CAMIONETA CARGA"
36460,"AUTOMOVIL"
36461,"AUTOMOVIL"
36461,"CAMIONETA_CARGA"
36462,"CAMIONETA_PASAJEROS"
36462,"MOTOCICLETA"
36463,"CAMION_CARGA"
36463,"AUTOMOVIL"
36464,"AUTOMOVIL"
36464,"CAMIONETA_PASAJEROS"
36465,"CAMIONETA_PASAJEROS"
36466,"AUTOMOVIL"
36467,"CAMIONETA CARGA"
36468,"AUTOMOVIL"
36469,"OTRO"
36470,"AUTOMOVIL"
36471,"SIN_DATOS"
36471,"MOTOCICLETA"
36472,"MOTOCICLETA"
36472,"CAMIONETA_CARGA"
36473,"AUTOMOVIL"
36474,"CAMIONETA_CARGA"
36474,"AUTOMOVIL"
36475,"CAMION_CARGA"
36476,"AUTOMOVIL"
36477,"CAMION_CARGA"
36477,"CAMIONETA_PASAJEROS"
36478,"MOTOCICLETA"
36479,"CAMIONETA_PASAJEROS"
36480,"MOTOCICLETA"
36480,"AUTOMOVIL"
36481,"AUTOMOVIL"
36482,"AUTOMOVIL"
36483,"MOTOCICLETA"
36483,"CAMIONETA_PASAJEROS"
36484,"CAMIONETA_CARGA"
36484,"AUTOMOVIL"
36485,"AUTOMOVIL"
36486,"CAMION_CARGA"
36486,"AUTOMOVIL"
36487,"CAMION_CARGA"
36487,"AUTOMOVIL"
36488,"AUTOMOVIL"
36488,"CAMION_PASAJEROS"
36489,"AUTOMOVIL"
36489,"CAMIONETA_CARGA"
36490,"CAMION_CARGA"
36490,"AUTOMOVIL"
36491,"AUTOMOVIL"
36491,"CAMIONETA_PASAJEROS"
36492,"TRACTOR"
36492,"OTRO"
36493,"AUTOMOVIL"
36493,"BICICLETA"
36494,"CAMIONETA CARGA"
36495,"AUTOMOVIL"
36496,"CAMIONETA CARGA"
36496,"TRACTOR"
36497,"AUTOMOVIL"
36498,"AUTOMOVIL"
36499,"CAMIONETA_PASAJEROS"
36499,"AUTOMOVIL"
36500,"AUTOMOVIL"
36501,"CAMIONETA_CARGA"
36502,"AUTOMOVIL"
36503,"CAMIONETA_CARGA"
36503,"AUTOMOVIL"
36504,"AUTOMOVIL"
36505,"AUTOMOVIL"
36506,"AUTOMOVIL"
36507,"CAMIONETA CARGA"
36507,"AUTOMOVIL"
36508,"CAMIONETA CARGA"
36508,"AUTOMOVIL"
36509,"AUTOMOVIL"
36510,"TRACTOR"
36510,"CAMION_PASAJEROS"
36511,"TRACTOR"
36511,"AUTOMOVIL"
36512,"CAMIONETA_PASAJEROS"
36512,"AUTOMOVIL"
36513,"CAMIONETA_CARGA"
36514,"CAMIONETA CARGA"
36514,"CAMION_PASAJEROS"
36515,"AUTOMOVIL"
36516,"CAMIONETA_PASAJEROS"
36516,"CAMIONETA CARGA"
36517,"CAMIONETA_CARGA"
36517,"MOTOCICLETA"
36518,"MOTOCICLETA"
36518,"AUTOMOVIL"
36519,"CAMIONETA_CARGA"
36519,"AUTOMOVIL"
36520,"CAMIONETA_CARGA"
36520,"MOTOCICLETA"
36521,"MOTOCICLETA"
36522,"CAMIONETA CARGA"
36522,"AUTOMOVIL"
36523,"AUTOMOVIL"
36524,"AUTOMOVIL"
36525,"CAMIONETA_PASAJEROS"
36526,"AUTOMOVIL"
36527,"AUTOMOVIL"
36528,"MOTOCICLETA"
36529,"MOTOCICLETA"
36529,"AUTOMOVIL"
36530,"AUTOMOVIL"
36531,"AUTOMOVIL"
36532,"AUTOMOVIL"
36533,"AUTOMOVIL"
36534,"AUTOMOVIL"
36534,"CAMIONETA_PASAJEROS"
36535,"AUTOMOVIL"
36536,"CAMION_CARGA"
36537,"CAMION_CARGA"
36537,"MOTOCICLETA"
36538,"AUTOMOVIL"
36539,"AUTOMOVIL"
36540,"CAMION_CARGA"
36540,"CAMION_PASAJEROS"
36541,"CAMIONETA_PASAJEROS"
36541,"AUTOMOVIL"
36542,"AUTOMOVIL"
36543,"AUTOMOVIL"
36543,"CAMIONETA CARGA"
36544,"AUTOMOVIL"
36545,"AUTOMOVIL"
36546,"MOTOCICLETA"
36547,"CAMIONETA CARGA"
36547,"AUTOMOVIL"
36548,"AUTOMOVIL"
36548,"CAMIONETA_PASAJEROS"
36549,"SIN_DATOS"
36549,"MOTOCICLETA"
36550,"MOTOCICLETA"
36550,"CAMIONETA_PASAJEROS"
36551,"AUTOMOVIL"
36552,"AUTOMOVIL"
36553,"MOTOCICLETA"
36553,"CAMIONETA_PASAJEROS"
36554,"AUTOMOVIL"
36555,"MOTOCICLETA"
